location,count,xLocation,yLocation,norm_count
POINT (-862.0201941046215 5099.507263702625),50,-862.0201941046215,5099.507263702625,0.0346045197740113
POINT (-240.39582744301245 5239.835448786749),50,-240.39582744301245,5239.835448786749,0.0346045197740113
POINT (-3017.431673512521 6362.333432865128),50,-3017.431673512521,6362.333432865128,0.0346045197740113
POINT (-1536.3670184257467 3844.557545554643),50,-1536.3670184257467,3844.557545554643,0.0346045197740113
POINT (-1287.5424170588574 3683.278374376984),50,-1287.5424170588574,3683.278374376984,0.0346045197740113
POINT (-4068.1647193772055 6603.900799634448),50,-4068.1647193772055,6603.900799634448,0.0346045197740113
POINT (-510.90099579615327 4433.924982694206),50,-510.90099579615327,4433.924982694206,0.0346045197740113
POINT (-883.2492691141423 4680.44232836499),50,-883.2492691141423,4680.44232836499,0.0346045197740113
POINT (617.5150286885311 3701.584285100272),50,617.5150286885311,3701.584285100272,0.0346045197740113
POINT (-228.777618036905 4577.726375795176),50,-228.777618036905,4577.726375795176,0.0346045197740113
POINT (1871.010817472273 4499.57436679025),49,1871.010817472273,4499.57436679025,0.03389830508474576
POINT (-1194.9113432732602 1435.7152392574853),49,-1194.9113432732602,1435.7152392574853,0.03389830508474576
POINT (-1149.8430786726185 1598.1358991117786),49,-1149.8430786726185,1598.1358991117786,0.03389830508474576
POINT (22.14238182579193 1659.4231511494654),49,22.14238182579193,1659.4231511494654,0.03389830508474576
POINT (-3765.2532133222244 5932.875482468262),49,-3765.2532133222244,5932.875482468262,0.03389830508474576
POINT (-1628.251078537718 1936.9434146330752),49,-1628.251078537718,1936.9434146330752,0.03389830508474576
POINT (-1161.532155224081 1596.5507342985395),49,-1161.532155224081,1596.5507342985395,0.03389830508474576
POINT (572.4940773433855 4426.565665800741),49,572.4940773433855,4426.565665800741,0.03389830508474576
POINT (-885.8031082666121 5713.327658819929),49,-885.8031082666121,5713.327658819929,0.03389830508474576
POINT (584.7573504633816 4254.468813872105),49,584.7573504633816,4254.468813872105,0.03389830508474576
POINT (-3029.7394447900942 5995.505725027317),49,-3029.7394447900942,5995.505725027317,0.03389830508474576
POINT (-742.2530208168045 1607.2345745589437),49,-742.2530208168045,1607.2345745589437,0.03389830508474576
POINT (-4198.081158064914 7055.709815421525),49,-4198.081158064914,7055.709815421525,0.03389830508474576
POINT (-1577.2286421055333 1580.5261014389419),49,-1577.2286421055333,1580.5261014389419,0.03389830508474576
POINT (-4196.159747418593 7017.12295586675),49,-4196.159747418593,7017.12295586675,0.03389830508474576
POINT (-327.9204126029144 1669.4404239723867),49,-327.9204126029144,1669.4404239723867,0.03389830508474576
POINT (-1181.9015012656425 1207.8723418935722),49,-1181.9015012656425,1207.8723418935722,0.03389830508474576
POINT (-4134.286935125657 6642.803693865777),49,-4134.286935125657,6642.803693865777,0.03389830508474576
POINT (-4125.819721598038 6610.015965227065),49,-4125.819721598038,6610.015965227065,0.03389830508474576
POINT (1787.3850055442244 4506.150740087818),49,1787.3850055442244,4506.150740087818,0.03389830508474576
POINT (-2847.220466314294 5863.961527166078),48,-2847.220466314294,5863.961527166078,0.033192090395480225
POINT (-3797.1429934514963 5609.845418178941),48,-3797.1429934514963,5609.845418178941,0.033192090395480225
POINT (-3277.36068035427 6237.964126650805),48,-3277.36068035427,6237.964126650805,0.033192090395480225
POINT (-1555.3815484256395 5800.078142017489),48,-1555.3815484256395,5800.078142017489,0.033192090395480225
POINT (-147.63128821823037 4169.514223280939),48,-147.63128821823037,4169.514223280939,0.033192090395480225
POINT (662.2947111865535 1049.6749692230678),48,662.2947111865535,1049.6749692230678,0.033192090395480225
POINT (-445.8530609269867 3944.8359868520038),48,-445.8530609269867,3944.8359868520038,0.033192090395480225
POINT (-2178.4100404462497 5827.9014552697145),48,-2178.4100404462497,5827.9014552697145,0.033192090395480225
POINT (-1735.809243635294 3847.4345976611316),48,-1735.809243635294,3847.4345976611316,0.033192090395480225
POINT (-1935.518024001175 3668.426052756842),48,-1935.518024001175,3668.426052756842,0.033192090395480225
POINT (-3034.4004495860686 6092.109427817611),48,-3034.4004495860686,6092.109427817611,0.033192090395480225
POINT (-381.71633543160704 4190.603617362877),48,-381.71633543160704,4190.603617362877,0.033192090395480225
POINT (-2427.500521700636 5851.87378205223),48,-2427.500521700636,5851.87378205223,0.033192090395480225
POINT (-2551.1959601634653 5858.403400594962),48,-2551.1959601634653,5858.403400594962,0.033192090395480225
POINT (2160.4623516067345 4931.338824548889),48,2160.4623516067345,4931.338824548889,0.033192090395480225
POINT (-3035.319606739233 6059.427772405935),48,-3035.319606739233,6059.427772405935,0.033192090395480225
POINT (-242.13600426161096 5212.074446712508),48,-242.13600426161096,5212.074446712508,0.033192090395480225
POINT (-2132.823102818835 5827.254067506341),48,-2132.823102818835,5827.254067506341,0.033192090395480225
POINT (618.3255792435621 3724.4088172930406),48,618.3255792435621,3724.4088172930406,0.033192090395480225
POINT (-1164.3421932373165 2850.2443472928917),48,-1164.3421932373165,2850.2443472928917,0.033192090395480225
POINT (-1102.7532500205364 5800.813620807104),48,-1102.7532500205364,5800.813620807104,0.033192090395480225
POINT (-3840.1074365535205 6583.022864646859),48,-3840.1074365535205,6583.022864646859,0.033192090395480225
POINT (-2962.4030770847335 5868.436576397938),48,-2962.4030770847335,5868.436576397938,0.033192090395480225
POINT (-1935.2008623153881 3675.6518836989867),48,-1935.2008623153881,3675.6518836989867,0.033192090395480225
POINT (-1930.9074429621808 4088.2239019575504),48,-1930.9074429621808,4088.2239019575504,0.033192090395480225
POINT (-303.71972198984054 5295.3557218921505),48,-303.71972198984054,5295.3557218921505,0.033192090395480225
POINT (-872.579529911561 5596.031976207982),48,-872.579529911561,5596.031976207982,0.033192090395480225
POINT (-1973.6428795932654 5827.708725299205),48,-1973.6428795932654,5827.708725299205,0.033192090395480225
POINT (-2698.385147668725 5862.296698463744),48,-2698.385147668725,5862.296698463744,0.033192090395480225
POINT (-2970.9275259661586 5869.11380413069),48,-2970.9275259661586,5869.11380413069,0.033192090395480225
POINT (-2392.4899387017413 5847.555366188233),48,-2392.4899387017413,5847.555366188233,0.033192090395480225
POINT (-1783.880440805557 2647.3770625291477),48,-1783.880440805557,2647.3770625291477,0.033192090395480225
POINT (-3694.8384244199447 6215.850549027932),48,-3694.8384244199447,6215.850549027932,0.033192090395480225
POINT (-920.3863906041507 5799.899362354863),48,-920.3863906041507,5799.899362354863,0.033192090395480225
POINT (-1800.905658939077 5820.206629933925),48,-1800.905658939077,5820.206629933925,0.033192090395480225
POINT (-862.7495038231613 5029.243408552331),48,-862.7495038231613,5029.243408552331,0.033192090395480225
POINT (644.5382698132449 1468.7226232868327),48,644.5382698132449,1468.7226232868327,0.033192090395480225
POINT (-3756.8368775026856 6611.945057662033),48,-3756.8368775026856,6611.945057662033,0.033192090395480225
POINT (1806.8799334904543 4504.617649758077),48,1806.8799334904543,4504.617649758077,0.033192090395480225
POINT (-3017.447210848428 6250.385940216054),48,-3017.447210848428,6250.385940216054,0.033192090395480225
POINT (-1135.5947565855474 5801.50865960588),48,-1135.5947565855474,5801.50865960588,0.033192090395480225
POINT (-1931.209391041359 4095.4503846218117),48,-1931.209391041359,4095.4503846218117,0.033192090395480225
POINT (-2811.9446363398965 5863.887654882329),48,-2811.9446363398965,5863.887654882329,0.033192090395480225
POINT (-2779.0958479244337 5863.818865146683),48,-2779.0958479244337,5863.818865146683,0.033192090395480225
POINT (144.07155530890287 4718.657318133993),48,144.07155530890287,4718.657318133993,0.033192090395480225
POINT (-2359.8881477852024 5843.534065226375),48,-2359.8881477852024,5843.534065226375,0.033192090395480225
POINT (-991.6638537173293 5800.42637163818),48,-991.6638537173293,5800.42637163818,0.033192090395480225
POINT (-1522.5603224636693 5798.7310122001645),48,-1522.5603224636693,5798.7310122001645,0.033192090395480225
POINT (-1210.2119896027866 4265.9409981273),48,-1210.2119896027866,4265.9409981273,0.033192090395480225
POINT (-1590.6277794872653 5801.524804883356),48,-1590.6277794872653,5801.524804883356,0.033192090395480225
POINT (-712.2757663150544 4441.9439247693645),48,-712.2757663150544,4441.9439247693645,0.033192090395480225
POINT (-1677.4655280372162 4221.750303388722),48,-1677.4655280372162,4221.750303388722,0.033192090395480225
POINT (-3761.613407999052 6570.623473466718),48,-3761.613407999052,6570.623473466718,0.033192090395480225
POINT (-2008.9179077614053 5827.459676641624),48,-2008.9179077614053,5827.459676641624,0.033192090395480225
POINT (-3018.02527535002 6295.974194989307),48,-3018.02527535002,6295.974194989307,0.033192090395480225
POINT (-3765.744944393828 5930.659150510997),48,-3765.744944393828,5930.659150510997,0.033192090395480225
POINT (-860.4075765978721 5449.0899894013655),48,-860.4075765978721,5449.0899894013655,0.033192090395480225
POINT (-3527.479356457021 5631.094078614537),48,-3527.479356457021,5631.094078614537,0.033192090395480225
POINT (-136.32660186621797 4741.2746268336405),48,-136.32660186621797,4741.2746268336405,0.033192090395480225
POINT (-3748.4970613393984 5942.587772058164),48,-3748.4970613393984,5942.587772058164,0.033192090395480225
POINT (-432.52053123229723 5294.28822185609),48,-432.52053123229723,5294.28822185609,0.033192090395480225
POINT (-1627.8409511187915 4223.658879772111),48,-1627.8409511187915,4223.658879772111,0.033192090395480225
POINT (-1170.862766688018 5802.2550515330695),48,-1170.862766688018,5802.2550515330695,0.033192090395480225
POINT (-570.6526067783698 5299.592297971238),48,-570.6526067783698,5299.592297971238,0.033192090395480225
POINT (-3716.106830868957 5444.495487310624),48,-3716.106830868957,5444.495487310624,0.033192090395480225
POINT (-804.1922143121533 5512.692848580702),48,-804.1922143121533,5512.692848580702,0.033192090395480225
POINT (-2638.929947229829 5861.077432807375),48,-2638.929947229829,5861.077432807375,0.033192090395480225
POINT (-4200.463804547547 7149.733743597021),48,-4200.463804547547,7149.733743597021,0.033192090395480225
POINT (-3440.6379179927917 7357.6462191669025),48,-3440.6379179927917,7357.6462191669025,0.033192090395480225
POINT (-3058.510231662567 5874.809365724862),48,-3058.510231662567,5874.809365724862,0.033192090395480225
POINT (-1258.7017654448157 5074.827215634827),48,-1258.7017654448157,5074.827215634827,0.033192090395480225
POINT (-1442.0490360885033 5237.826679054958),48,-1442.0490360885033,5237.826679054958,0.033192090395480225
POINT (-3797.8767987042092 5622.314992087941),48,-3797.8767987042092,5622.314992087941,0.033192090395480225
POINT (-3732.8343147013065 7277.299178266529),48,-3732.8343147013065,7277.299178266529,0.033192090395480225
POINT (289.7968474893902 4476.910885092849),48,289.7968474893902,4476.910885092849,0.033192090395480225
POINT (-216.0719308454054 4795.114631817167),48,-216.0719308454054,4795.114631817167,0.033192090395480225
POINT (-888.7670670767575 4610.486414504866),48,-888.7670670767575,4610.486414504866,0.033192090395480225
POINT (687.7472280936051 4481.221033043033),48,687.7472280936051,4481.221033043033,0.033192090395480225
POINT (-1727.793981419815 4040.5293232596173),48,-1727.793981419815,4040.5293232596173,0.033192090395480225
POINT (474.303037070009 4476.145752958561),48,474.303037070009,4476.145752958561,0.033192090395480225
POINT (-3770.395475516633 5909.698260827707),48,-3770.395475516633,5909.698260827707,0.033192090395480225
POINT (-1259.8196575828947 4263.406059768282),48,-1259.8196575828947,4263.406059768282,0.033192090395480225
POINT (-2220.5751310747664 5829.017020691487),48,-2220.5751310747664,5829.017020691487,0.033192090395480225
POINT (-1714.1391348596549 5807.359983337736),48,-1714.1391348596549,5807.359983337736,0.033192090395480225
POINT (-2596.7694091011817 5859.805320003554),48,-2596.7694091011817,5859.805320003554,0.033192090395480225
POINT (-1940.798241167795 5827.475699132689),48,-1940.798241167795,5827.475699132689,0.033192090395480225
POINT (-3784.1809580684767 5191.3265358123435),48,-3784.1809580684767,5191.3265358123435,0.033192090395480225
POINT (-1202.5939428354848 1414.0483232697836),48,-1202.5939428354848,1414.0483232697836,0.033192090395480225
POINT (281.86158803052797 4706.7378301158205),48,281.86158803052797,4706.7378301158205,0.033192090395480225
POINT (-1969.0700083209522 3257.3824681062374),48,-1969.0700083209522,3257.3824681062374,0.033192090395480225
POINT (-1982.8065076047187 2839.272109792745),48,-1982.8065076047187,2839.272109792745,0.033192090395480225
POINT (-1340.299966072931 5802.436170608308),48,-1340.299966072931,5802.436170608308,0.033192090395480225
POINT (400.3724794455417 4541.381216107569),48,400.3724794455417,4541.381216107569,0.033192090395480225
POINT (-3729.2194282209316 6857.588509861877),48,-3729.2194282209316,6857.588509861877,0.033192090395480225
POINT (-3795.836114078695 5753.0892331147725),48,-3795.836114078695,5753.0892331147725,0.033192090395480225
POINT (-875.7845280377637 5628.719671236097),48,-875.7845280377637,5628.719671236097,0.033192090395480225
POINT (1751.6446208675727 4087.792675610414),48,1751.6446208675727,4087.792675610414,0.033192090395480225
POINT (-3010.775307158643 5878.881846924072),48,-3010.775307158643,5878.881846924072,0.033192090395480225
POINT (-873.8505325681116 5610.2159664394985),48,-873.8505325681116,5610.2159664394985,0.033192090395480225
POINT (-1758.9898747820598 5815.564601215473),48,-1758.9898747820598,5815.564601215473,0.033192090395480225
POINT (-4140.25069683234 6736.697322119128),48,-4140.25069683234,6736.697322119128,0.033192090395480225
POINT (-1286.1752292640297 5803.964645073938),47,-1286.1752292640297,5803.964645073938,0.03248587570621469
POINT (636.4444867620051 3122.400734530428),47,636.4444867620051,3122.400734530428,0.03248587570621469
POINT (-1724.111670930865 2653.793520739622),47,-1724.111670930865,2653.793520739622,0.03248587570621469
POINT (641.9144663762937 2283.370922787257),47,641.9144663762937,2283.370922787257,0.03248587570621469
POINT (-3518.3444338231916 5854.209759264279),47,-3518.3444338231916,5854.209759264279,0.03248587570621469
POINT (-3567.755690682326 5743.457805912765),47,-3567.755690682326,5743.457805912765,0.03248587570621469
POINT (-1030.5543057145135 5800.4070816856365),47,-1030.5543057145135,5800.4070816856365,0.03248587570621469
POINT (410.6339534720901 1229.0518277249341),47,410.6339534720901,1229.0518277249341,0.03248587570621469
POINT (-1962.7953671525509 3019.583446342616),47,-1962.7953671525509,3019.583446342616,0.03248587570621469
POINT (-2542.64869542362 5858.140471705257),47,-2542.64869542362,5858.140471705257,0.03248587570621469
POINT (-1705.7274136309497 5805.821213665375),47,-1705.7274136309497,5805.821213665375,0.03248587570621469
POINT (-520.0219533890252 5606.909222580057),47,-520.0219533890252,5606.909222580057,0.03248587570621469
POINT (-3676.468579545715 6212.882742791545),47,-3676.468579545715,6212.882742791545,0.03248587570621469
POINT (-1932.607731916331 4443.0014376864065),47,-1932.607731916331,4443.0014376864065,0.03248587570621469
POINT (443.8884487579616 1662.6005152795133),47,443.8884487579616,1662.6005152795133,0.03248587570621469
POINT (693.8821954166855 1439.2405932071292),47,693.8821954166855,1439.2405932071292,0.03248587570621469
POINT (-1932.1096068819122 3789.0126294113966),47,-1932.1096068819122,3789.0126294113966,0.03248587570621469
POINT (-3765.3246904463695 6474.11203367087),47,-3765.3246904463695,6474.11203367087,0.03248587570621469
POINT (-1378.1157862224925 5801.337022019377),47,-1378.1157862224925,5801.337022019377,0.03248587570621469
POINT (-3531.5800195477195 6781.4543647714645),47,-3531.5800195477195,6781.4543647714645,0.03248587570621469
POINT (-1714.5783622625577 5807.440331911884),47,-1714.5783622625577,5807.440331911884,0.03248587570621469
POINT (-886.8313298185076 5778.699246014502),47,-886.8313298185076,5778.699246014502,0.03248587570621469
POINT (-163.1039766855593 4318.109807398004),47,-163.1039766855593,4318.109807398004,0.03248587570621469
POINT (627.6694947943543 3925.366003641329),47,627.6694947943543,3925.366003641329,0.03248587570621469
POINT (615.7368025588042 3540.762971913532),47,615.7368025588042,3540.762971913532,0.03248587570621469
POINT (-3177.066306557575 6338.823779145607),47,-3177.066306557575,6338.823779145607,0.03248587570621469
POINT (715.8455315809335 4482.709320226866),47,715.8455315809335,4482.709320226866,0.03248587570621469
POINT (629.0803564685235 3960.4173491149963),47,629.0803564685235,3960.4173491149963,0.03248587570621469
POINT (1127.1335848077679 4537.30446746327),47,1127.1335848077679,4537.30446746327,0.03248587570621469
POINT (-3477.209721020438 6410.0881254835795),47,-3477.209721020438,6410.0881254835795,0.03248587570621469
POINT (-215.32947288858819 4726.705262277935),47,-215.32947288858819,4726.705262277935,0.03248587570621469
POINT (-1939.0685055335384 3580.460133790804),47,-1939.0685055335384,3580.460133790804,0.03248587570621469
POINT (284.54872552785855 1664.5094499151498),47,284.54872552785855,1664.5094499151498,0.03248587570621469
POINT (-3340.6127046094352 6132.046882236593),47,-3340.6127046094352,6132.046882236593,0.03248587570621469
POINT (617.3617367059629 3697.26769094177),47,617.3617367059629,3697.26769094177,0.03248587570621469
POINT (-1784.5587785488012 4222.211977818705),47,-1784.5587785488012,4222.211977818705,0.03248587570621469
POINT (-3728.3412099323305 7003.191278842108),47,-3728.3412099323305,7003.191278842108,0.03248587570621469
POINT (-68.68101720882441 4020.1291802437217),47,-68.68101720882441,4020.1291802437217,0.03248587570621469
POINT (-4134.450064706872 6645.372010476838),47,-4134.450064706872,6645.372010476838,0.03248587570621469
POINT (-1638.7140720120742 5802.425065662441),47,-1638.7140720120742,5802.425065662441,0.03248587570621469
POINT (-4388.790597484053 7438.900167202743),47,-4388.790597484053,7438.900167202743,0.03248587570621469
POINT (-1822.353524869202 4258.982247019745),47,-1822.353524869202,4258.982247019745,0.03248587570621469
POINT (-3373.7585777218974 5573.630747369626),47,-3373.7585777218974,5573.630747369626,0.03248587570621469
POINT (-876.0854465888041 3693.7905099617815),47,-876.0854465888041,3693.7905099617815,0.03248587570621469
POINT (597.649647212494 1867.5733913082395),47,597.649647212494,1867.5733913082395,0.03248587570621469
POINT (4.502697650541231 5359.332759482619),47,4.502697650541231,5359.332759482619,0.03248587570621469
POINT (-1218.9429004360718 5803.525274223676),47,-1218.9429004360718,5803.525274223676,0.03248587570621469
POINT (642.2121096568892 2702.7456882040137),47,642.2121096568892,2702.7456882040137,0.03248587570621469
POINT (-1724.3850061404664 4161.235818509995),47,-1724.3850061404664,4161.235818509995,0.03248587570621469
POINT (-135.0529610584559 1666.8301985074943),47,-135.0529610584559,1666.8301985074943,0.03248587570621469
POINT (-866.1353185401689 5524.116602411888),47,-866.1353185401689,5524.116602411888,0.03248587570621469
POINT (-958.2169003563786 5800.222341449494),47,-958.2169003563786,5800.222341449494,0.03248587570621469
POINT (-2145.0635989077746 2629.6945046250507),47,-2145.0635989077746,2629.6945046250507,0.03248587570621469
POINT (-2124.2718083079694 5827.2389571631),47,-2124.2718083079694,5827.2389571631,0.03248587570621469
POINT (-3761.489816117541 6573.19399608318),47,-3761.489816117541,6573.19399608318,0.03248587570621469
POINT (-2994.5320697581237 6539.354718214462),47,-2994.5320697581237,6539.354718214462,0.03248587570621469
POINT (-2397.4241624343886 5848.1639830183),46,-2397.4241624343886,5848.1639830183,0.03177966101694915
POINT (619.2628708151503 4084.226734308576),46,619.2628708151503,4084.226734308576,0.03177966101694915
POINT (-1560.34898326659 5800.282027746731),46,-1560.34898326659,5800.282027746731,0.03177966101694915
POINT (-1028.9936711581183 5800.407855771948),46,-1028.9936711581183,5800.407855771948,0.03177966101694915
POINT (1225.7676105508247 3649.8615299100575),46,1225.7676105508247,3649.8615299100575,0.03177966101694915
POINT (-1925.1917175093604 3441.6334065191227),46,-1925.1917175093604,3441.6334065191227,0.03177966101694915
POINT (639.9268477305762 2767.084240033507),46,639.9268477305762,2767.084240033507,0.03177966101694915
POINT (-2127.0505128866316 4641.0341161363085),46,-2127.0505128866316,4641.0341161363085,0.03177966101694915
POINT (-501.4267606277945 3551.572638649489),46,-501.4267606277945,3551.572638649489,0.03177966101694915
POINT (614.8177858356212 3605.1178453154394),46,614.8177858356212,3605.1178453154394,0.03177966101694915
POINT (-3671.028069655034 7297.466293900403),46,-3671.028069655034,7297.466293900403,0.03177966101694915
POINT (507.7621343334822 1654.4367226757604),46,507.7621343334822,1654.4367226757604,0.03177966101694915
POINT (-3728.531754918753 6949.54217595198),46,-3728.531754918753,6949.54217595198,0.03177966101694915
POINT (644.5933142047212 2347.704183450784),46,644.5933142047212,2347.704183450784,0.03177966101694915
POINT (-876.8079483567805 3758.1063954639717),46,-876.8079483567805,3758.1063954639717,0.03177966101694915
POINT (-1448.8492988432708 5798.837367048889),46,-1448.8492988432708,5798.837367048889,0.03177966101694915
POINT (597.7649866515691 1931.9645517214203),46,597.7649866515691,1931.9645517214203,0.03177966101694915
POINT (-1140.5652608601088 5801.613852506013),46,-1140.5652608601088,5801.613852506013,0.03177966101694915
POINT (-922.0733960201869 5799.913765213441),46,-922.0733960201869,5799.913765213441,0.03177966101694915
POINT (-1568.3491292636418 4015.562035578569),46,-1568.3491292636418,4015.562035578569,0.03177966101694915
POINT (-865.9960308757526 5522.562195848481),46,-865.9960308757526,5522.562195848481,0.03177966101694915
POINT (-1194.032895422507 3670.9617703396466),46,-1194.032895422507,3670.9617703396466,0.03177966101694915
POINT (833.9429014310182 502.45727995782016),46,833.9429014310182,502.45727995782016,0.03177966101694915
POINT (-1697.4922293796121 6131.978489488713),46,-1697.4922293796121,6131.978489488713,0.03177966101694915
POINT (-2286.714609631474 5834.220050209601),46,-2286.714609631474,5834.220050209601,0.03177966101694915
POINT (-1435.1611028113618 3853.330029586091),46,-1435.1611028113618,3853.330029586091,0.03177966101694915
POINT (-2816.916242709719 5863.898066087868),46,-2816.916242709719,5863.898066087868,0.03177966101694915
POINT (-884.1096991393222 4158.2802248381295),46,-884.1096991393222,4158.2802248381295,0.03177966101694915
POINT (640.5407082350561 3186.6633672909356),46,640.5407082350561,3186.6633672909356,0.03177966101694915
POINT (-3177.9018990947807 6318.41687187578),46,-3177.9018990947807,6318.41687187578,0.03177966101694915
POINT (-1978.6143729603584 5827.673625575306),46,-1978.6143729603584,5827.673625575306,0.03177966101694915
POINT (-1867.051448985603 5825.875159078691),46,-1867.051448985603,5825.875159078691,0.03177966101694915
POINT (-1453.0293307966801 4243.021825100794),45,-1453.0293307966801,4243.021825100794,0.031073446327683617
POINT (-1970.3603462495607 2905.7490243002676),45,-1970.3603462495607,2905.7490243002676,0.031073446327683617
POINT (1258.801404245527 4527.297802241763),45,1258.801404245527,4527.297802241763,0.031073446327683617
POINT (635.5872631588428 3097.6242884072394),45,635.5872631588428,3097.6242884072394,0.031073446327683617
POINT (-2795.2630809209786 5863.852721484697),45,-2795.2630809209786,5863.852721484697,0.031073446327683617
POINT (486.14103294617195 4476.067756218802),45,486.14103294617195,4476.067756218802,0.031073446327683617
POINT (67.50061451446354 4456.4240915101955),45,67.50061451446354,4456.4240915101955,0.031073446327683617
POINT (-2039.1100948585588 5827.246513844698),45,-2039.1100948585588,5827.246513844698,0.031073446327683617
POINT (643.3210892770157 2677.97923349198),45,643.3210892770157,2677.97923349198,0.031073446327683617
POINT (-1932.1453682361077 3787.336991422154),45,-1932.1453682361077,3787.336991422154,0.031073446327683617
POINT (-935.0794025289055 4615.319896456442),45,-935.0794025289055,4615.319896456442,0.031073446327683617
POINT (-673.6058887297626 4835.545387850803),45,-673.6058887297626,4835.545387850803,0.031073446327683617
POINT (-1432.2203115023028 2661.290374300776),45,-1432.2203115023028,2661.290374300776,0.031073446327683617
POINT (-265.5217787525251 1672.2520427760167),45,-265.5217787525251,1672.2520427760167,0.031073446327683617
POINT (1677.660573660086 4520.748369843723),45,1677.660573660086,4520.748369843723,0.031073446327683617
POINT (1351.9331136872468 4524.650381240714),45,1351.9331136872468,4524.650381240714,0.031073446327683617
POINT (641.011877315744 2258.5960878172946),45,641.011877315744,2258.5960878172946,0.031073446327683617
POINT (-1851.2014257282365 2641.3936223601827),45,-1851.2014257282365,2641.3936223601827,0.031073446327683617
POINT (153.96175336822688 1664.245536295857),45,153.96175336822688,1664.245536295857,0.031073446327683617
POINT (-1057.808947931347 4600.533891834044),45,-1057.808947931347,4600.533891834044,0.031073446327683617
POINT (-2375.933815685825 5845.513234405382),45,-2375.933815685825,5845.513234405382,0.031073446327683617
POINT (616.7412557312946 3515.9920577474095),45,616.7412557312946,3515.9920577474095,0.031073446327683617
POINT (428.3666407374226 4476.448413069928),45,428.3666407374226,4476.448413069928,0.031073446327683617
POINT (-1727.3395267933388 4054.5111036290186),45,-1727.3395267933388,4054.5111036290186,0.031073446327683617
POINT (-1829.1586932820417 4377.765931360789),45,-1829.1586932820417,4377.765931360789,0.031073446327683617
POINT (-549.0111457569466 5299.518339324907),45,-549.0111457569466,5299.518339324907,0.031073446327683617
POINT (-679.9016008372287 1612.7900811735863),45,-679.9016008372287,1612.7900811735863,0.031073446327683617
POINT (-782.7908398403431 5509.533880537876),45,-782.7908398403431,5509.533880537876,0.031073446327683617
POINT (-2877.4133396840257 5864.0247550620725),45,-2877.4133396840257,5864.0247550620725,0.031073446327683617
POINT (1658.8877889233138 4523.3928383436505),45,1658.8877889233138,4523.3928383436505,0.031073446327683617
POINT (842.333463426753 4515.687751306571),45,842.333463426753,4515.687751306571,0.031073446327683617
POINT (-1152.3890657630602 4384.889716077575),45,-1152.3890657630602,4384.889716077575,0.031073446327683617
POINT (11.81600764464114 4733.053472910936),45,11.81600764464114,4733.053472910936,0.031073446327683617
POINT (-874.9008913318416 4064.024327826162),45,-874.9008913318416,4064.024327826162,0.031073446327683617
POINT (933.1603389154059 4527.5180645053315),45,933.1603389154059,4527.5180645053315,0.031073446327683617
POINT (-1156.942290381392 4267.866936443297),45,-1156.942290381392,4267.866936443297,0.031073446327683617
POINT (-940.1671378430274 3677.922516679762),45,-940.1671378430274,3677.922516679762,0.031073446327683617
POINT (1770.0059989776355 4507.739933866379),45,1770.0059989776355,4507.739933866379,0.031073446327683617
POINT (-1965.674648957268 3324.929182531963),45,-1965.674648957268,3324.929182531963,0.031073446327683617
POINT (521.6216555349768 4476.199489569499),45,521.6216555349768,4476.199489569499,0.031073446327683617
POINT (-2457.573463922975 5854.30313974811),45,-2457.573463922975,5854.30313974811,0.031073446327683617
POINT (-1449.2462714243914 3851.889875990738),45,-1449.2462714243914,3851.889875990738,0.031073446327683617
POINT (-942.2082514827073 5800.085667136794),45,-942.2082514827073,5800.085667136794,0.031073446327683617
POINT (-788.5711281895318 3679.289177051795),45,-788.5711281895318,3679.289177051795,0.031073446327683617
POINT (-1208.1791214198902 3671.553637948694),45,-1208.1791214198902,3671.553637948694,0.031073446327683617
POINT (70.21371176042841 1284.839691178349),45,70.21371176042841,1284.839691178349,0.031073446327683617
POINT (-102.2016538697148 1559.707262801607),45,-102.2016538697148,1559.707262801607,0.031073446327683617
POINT (402.09905928266 4674.401394058424),45,402.09905928266,4674.401394058424,0.031073446327683617
POINT (-3657.53673506666 5846.012488229944),45,-3657.53673506666,5846.012488229944,0.031073446327683617
POINT (-1290.7808880583605 3747.561206329913),45,-1290.7808880583605,3747.561206329913,0.031073446327683617
POINT (-1981.4845237431616 3253.941623555489),45,-1981.4845237431616,3253.941623555489,0.031073446327683617
POINT (-1191.2779946228918 1445.9622213270238),45,-1191.2779946228918,1445.9622213270238,0.031073446327683617
POINT (-240.5501605337221 5237.3733764240305),45,-240.5501605337221,5237.3733764240305,0.031073446327683617
POINT (-234.97970002672454 4926.203550779397),45,-234.97970002672454,4926.203550779397,0.031073446327683617
POINT (-874.1760149077018 3817.496572297971),44,-874.1760149077018,3817.496572297971,0.03036723163841808
POINT (-241.78012820298787 5297.5377909516765),44,-241.78012820298787,5297.5377909516765,0.03036723163841808
POINT (-592.3032769605564 3660.0837398681697),44,-592.3032769605564,3660.0837398681697,0.03036723163841808
POINT (64.42696671984112 4100.401615835438),44,64.42696671984112,4100.401615835438,0.03036723163841808
POINT (572.6089602280454 4439.749161583632),44,572.6089602280454,4439.749161583632,0.03036723163841808
POINT (-1304.865891237236 3861.6601643738563),44,-1304.865891237236,3861.6601643738563,0.03036723163841808
POINT (196.60102794173667 4393.3619716209705),44,196.60102794173667,4393.3619716209705,0.03036723163841808
